,interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_laneDensity,edge_left,edge_numEdges,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_speedRelative,edge_timeLoss,edge_traveltime,edge_waitingTime,rand_seed
31,5700.0,6000.0,wellawatta_kollupitiya_probe,0.0,0.52,2.0,147.0,AGGREGATED,10.0,10.0,0.0,150.0,78.0,0.0,171.14,372.67,13.99,0.84,71.22,171.12,20.0,38967
32,6000.0,6300.0,cross_junction_ratmalana_bus,0.0,5.81,0.0,380.0,AGGREGATED,54.0,54.0,0.04,389.0,45.0,0.05,798.14,7966.85,5.74,0.34,1901.77,833.3,1116.0,38967
33,6000.0,6300.0,cross_junction_ratmalana_probe,0.0,0.78,0.0,77.0,AGGREGATED,25.0,25.0,0.01,78.0,43.0,0.0,548.37,1031.66,8.06,0.48,513.45,551.92,206.0,38967
34,6000.0,6300.0,wellawatta_kollupitiya_bus,0.0,3.45,0.0,383.0,AGGREGATED,5.0,5.0,0.01,381.0,76.0,0.01,337.43,2391.73,6.88,0.41,307.39,380.07,70.0,38967
35,6000.0,6300.0,wellawatta_kollupitiya_probe,0.0,1.01,2.0,318.0,AGGREGATED,15.0,15.0,0.0,317.0,78.0,0.0,156.4,725.03,15.31,0.92,75.95,156.44,4.0,38967
36,6300.0,6600.0,cross_junction_ratmalana_bus,0.0,5.08,0.0,352.0,AGGREGATED,45.0,45.0,0.04,348.0,45.0,0.04,760.33,6957.52,6.02,0.36,1254.75,786.17,511.0,38967
37,6300.0,6600.0,cross_junction_ratmalana_probe,0.0,0.67,0.0,78.0,AGGREGATED,18.0,18.0,0.01,78.0,43.0,0.0,468.39,885.27,9.43,0.56,379.85,471.3,141.0,38967
38,6300.0,6600.0,wellawatta_kollupitiya_bus,0.0,3.82,0.0,383.0,AGGREGATED,1.0,1.0,0.01,381.0,76.0,0.01,380.69,2648.61,6.1,0.37,299.35,434.27,79.0,38967
39,6300.0,6600.0,wellawatta_kollupitiya_probe,0.0,1.26,2.0,349.0,AGGREGATED,13.0,13.0,0.0,353.0,78.0,0.0,174.86,901.97,13.69,0.82,153.14,175.12,49.0,38967
40,6600.0,6900.0,cross_junction_ratmalana_bus,0.0,4.74,0.0,336.0,AGGREGATED,56.0,56.0,0.04,338.0,45.0,0.04,737.39,6491.34,6.21,0.37,990.37,767.57,397.0,38967
41,6600.0,6900.0,cross_junction_ratmalana_probe,0.0,0.75,0.0,100.0,AGGREGATED,28.0,28.0,0.01,102.0,43.0,0.0,417.99,986.8,10.57,0.63,306.69,396.74,88.0,38967
42,6600.0,6900.0,wellawatta_kollupitiya_bus,0.0,4.99,0.0,503.0,AGGREGATED,14.0,14.0,0.02,502.0,76.0,0.02,377.05,3460.49,6.16,0.37,428.29,429.97,99.0,38967
43,6600.0,6900.0,wellawatta_kollupitiya_probe,0.0,1.12,2.0,315.0,AGGREGATED,13.0,13.0,0.0,314.0,78.0,0.0,176.56,804.01,13.56,0.81,116.02,176.83,12.0,38967
44,6900.0,7200.0,cross_junction_ratmalana_bus,0.0,4.39,0.0,309.0,AGGREGATED,55.0,55.0,0.03,314.0,45.0,0.04,742.19,6010.55,6.17,0.37,863.25,770.96,349.0,38967
45,6900.0,7200.0,cross_junction_ratmalana_probe,0.0,0.64,0.0,85.0,AGGREGATED,30.0,30.0,0.0,85.0,43.0,0.0,404.14,849.18,10.93,0.65,228.5,404.48,63.0,38967
46,6900.0,7200.0,wellawatta_kollupitiya_bus,0.0,5.31,0.0,528.0,AGGREGATED,7.0,7.0,0.02,530.0,76.0,0.02,388.55,3683.88,5.98,0.36,634.77,441.05,265.0,38967
47,6900.0,7200.0,wellawatta_kollupitiya_probe,0.0,1.21,2.0,317.0,AGGREGATED,27.0,27.0,0.0,321.0,78.0,0.0,187.04,869.33,12.8,0.77,155.9,188.11,34.0,38967
48,7200.0,7500.0,cross_junction_ratmalana_bus,0.0,4.81,0.0,369.0,AGGREGATED,65.0,65.0,0.04,355.0,45.0,0.04,696.75,6590.45,6.57,0.39,855.49,722.31,204.0,38967
49,7200.0,7500.0,cross_junction_ratmalana_probe,0.0,0.47,0.0,74.0,AGGREGATED,19.0,19.0,0.0,72.0,43.0,0.0,353.09,624.81,12.51,0.75,100.84,352.29,1.0,38967
50,7200.0,7500.0,wellawatta_kollupitiya_bus,0.0,5.73,0.0,541.0,AGGREGATED,14.0,14.0,0.02,541.0,76.0,0.02,396.73,3971.58,5.85,0.35,770.66,451.23,329.0,38967
51,7200.0,7500.0,wellawatta_kollupitiya_probe,0.0,0.76,0.0,197.0,AGGREGATED,15.0,15.0,0.0,198.0,78.0,0.0,190.67,545.28,12.56,0.75,130.9,191.77,20.0,38967
52,7500.0,7800.0,cross_junction_ratmalana_bus,0.0,7.15,0.0,512.0,AGGREGATED,73.0,73.0,0.05,507.0,45.0,0.06,743.29,9796.84,6.16,0.37,2160.78,774.1,1064.0,38967
53,7500.0,7800.0,cross_junction_ratmalana_probe,0.0,0.56,0.0,74.0,AGGREGATED,12.0,12.0,0.0,75.0,43.0,0.0,409.7,738.02,10.78,0.64,275.35,411.77,99.0,38967
54,7500.0,7800.0,wellawatta_kollupitiya_bus,0.0,7.1,0.0,671.0,AGGREGATED,20.0,20.0,0.02,667.0,76.0,0.02,405.03,4923.14,5.73,0.34,1036.53,464.33,494.0,38967
55,7500.0,7800.0,wellawatta_kollupitiya_probe,0.0,0.39,0.0,103.0,AGGREGATED,8.0,8.0,0.0,103.0,78.0,0.0,183.63,282.74,13.04,0.78,56.53,183.4,8.0,38967
56,7800.0,8100.0,cross_junction_ratmalana_bus,0.0,8.09,0.0,482.0,AGGREGATED,70.0,70.0,0.06,483.0,45.0,0.07,884.2,11080.95,5.18,0.31,4075.08,922.47,2416.0,38967
57,7800.0,8100.0,cross_junction_ratmalana_probe,0.0,0.81,0.0,82.0,AGGREGATED,15.0,15.0,0.01,81.0,43.0,0.0,536.66,1075.59,8.23,0.49,575.83,541.02,236.0,38967
58,7800.0,8100.0,wellawatta_kollupitiya_bus,0.0,5.9,0.0,514.0,AGGREGATED,6.0,6.0,0.02,516.0,76.0,0.02,434.51,4091.26,5.34,0.32,880.55,500.46,412.0,38967
59,7800.0,8100.0,wellawatta_kollupitiya_probe,0.0,0.8,0.0,189.0,AGGREGATED,14.0,14.0,0.0,188.0,78.0,0.0,211.14,572.92,11.34,0.68,140.34,213.73,39.0,38967
60,8100.0,8400.0,cross_junction_ratmalana_bus,0.0,7.85,0.0,442.0,AGGREGATED,83.0,83.0,0.06,450.0,45.0,0.07,934.1,10758.67,4.9,0.29,4132.13,973.95,2096.0,38967
61,8100.0,8400.0,cross_junction_ratmalana_probe,0.0,0.94,0.0,93.0,AGGREGATED,16.0,16.0,0.01,92.0,43.0,0.0,562.6,1238.56,7.85,0.47,646.62,541.86,190.0,38967
62,8100.0,8400.0,wellawatta_kollupitiya_bus,0.0,5.7,0.0,551.0,AGGREGATED,10.0,10.0,0.02,550.0,76.0,0.02,388.19,3947.33,5.98,0.36,769.61,435.88,347.0,38967
63,8100.0,8400.0,wellawatta_kollupitiya_probe,0.0,0.45,0.0,116.0,AGGREGATED,7.0,7.0,0.0,118.0,78.0,0.0,191.16,323.22,12.53,0.75,49.47,190.93,2.0,38967
64,8400.0,8700.0,cross_junction_ratmalana_bus,0.0,7.49,0.0,444.0,AGGREGATED,64.0,64.0,0.06,441.0,45.0,0.06,897.17,10261.51,5.11,0.31,3249.16,925.99,1747.05,38967
65,8400.0,8700.0,cross_junction_ratmalana_probe,0.0,0.72,0.0,61.0,AGGREGATED,20.0,20.0,0.01,62.0,43.0,0.0,618.87,957.11,7.14,0.43,509.03,625.57,219.0,38967
66,8400.0,8700.0,wellawatta_kollupitiya_bus,0.0,5.08,0.0,457.0,AGGREGATED,6.0,6.0,0.02,461.0,76.0,0.02,429.18,3522.35,5.41,0.32,750.87,490.87,331.0,38967
67,8400.0,8700.0,wellawatta_kollupitiya_probe,0.0,0.36,0.0,86.0,AGGREGATED,7.0,7.0,0.0,85.0,78.0,0.0,199.95,254.63,11.98,0.72,44.4,201.26,5.0,38967
68,8700.0,9000.0,cross_junction_ratmalana_bus,0.0,7.69,0.0,436.0,AGGREGATED,84.0,84.0,0.06,434.0,45.0,0.06,944.17,10532.09,4.85,0.29,3927.7,977.67,1867.0,38967
69,8700.0,9000.0,cross_junction_ratmalana_probe,0.0,0.78,0.0,95.0,AGGREGATED,18.0,18.0,0.01,94.0,43.0,0.0,472.59,1030.64,9.35,0.56,417.26,475.52,127.0,38967
70,8700.0,9000.0,wellawatta_kollupitiya_bus,0.0,3.34,0.0,294.0,AGGREGATED,1.0,1.0,0.01,295.0,76.0,0.01,425.64,2314.44,5.46,0.33,394.22,488.23,139.0,38967
71,8700.0,9000.0,wellawatta_kollupitiya_probe,0.0,0.37,0.0,93.0,AGGREGATED,6.0,6.0,0.0,93.0,78.0,0.0,195.19,267.36,12.27,0.74,70.65,195.9,20.0,38967
72,9000.0,9300.0,cross_junction_ratmalana_bus,0.0,7.36,0.0,441.0,AGGREGATED,84.0,84.0,0.05,435.0,45.0,0.06,886.83,10081.87,5.16,0.31,3326.69,921.93,1315.0,38967
73,9000.0,9300.0,cross_junction_ratmalana_probe,0.0,0.92,0.0,82.0,AGGREGATED,15.0,15.0,0.01,82.0,43.0,0.0,589.57,1221.59,7.49,0.45,679.77,597.62,133.0,38967
74,9000.0,9300.0,wellawatta_kollupitiya_bus,0.0,3.25,0.0,285.0,AGGREGATED,5.0,5.0,0.01,285.0,76.0,0.01,434.05,2250.9,5.35,0.32,360.78,504.14,139.0,38967
75,9000.0,9300.0,wellawatta_kollupitiya_probe,0.0,0.35,0.0,100.0,AGGREGATED,5.0,5.0,0.0,99.0,78.0,0.0,177.37,251.83,13.5,0.81,58.3,178.82,17.0,38967
76,9300.0,9600.0,cross_junction_ratmalana_bus,0.0,8.0,0.0,475.0,AGGREGATED,85.0,85.0,0.06,478.0,45.0,0.07,873.44,10956.86,5.24,0.31,3713.04,913.4,1362.0,38967
77,9300.0,9600.0,cross_junction_ratmalana_probe,0.0,1.01,0.0,87.0,AGGREGATED,31.0,31.0,0.01,87.0,43.0,0.0,638.23,1342.37,6.92,0.41,770.33,634.96,230.0,38967
78,9300.0,9600.0,wellawatta_kollupitiya_bus,0.0,4.38,0.0,449.0,AGGREGATED,13.0,13.0,0.01,443.0,76.0,0.01,371.88,3038.74,6.24,0.37,437.33,421.42,144.0,38967
79,9300.0,9600.0,wellawatta_kollupitiya_probe,0.0,0.39,0.0,111.0,AGGREGATED,9.0,9.0,0.0,113.0,78.0,0.0,174.08,280.38,13.76,0.83,61.95,175.22,1.0,38967
80,9600.0,9900.0,cross_junction_ratmalana_bus,0.0,8.24,0.0,441.0,AGGREGATED,81.0,81.0,0.06,438.0,45.0,0.07,992.97,11286.03,4.61,0.28,4457.96,1042.96,1892.0,38967
81,9600.0,9900.0,cross_junction_ratmalana_probe,0.0,0.93,0.0,83.0,AGGREGATED,17.0,17.0,0.01,84.0,43.0,0.0,654.06,1231.86,6.75,0.4,763.19,663.26,262.0,38967
82,9600.0,9900.0,wellawatta_kollupitiya_bus,0.0,5.94,0.0,585.0,AGGREGATED,14.0,14.0,0.02,587.0,76.0,0.02,381.75,4114.0,6.08,0.36,915.34,428.87,404.0,38967
83,9600.0,9900.0,wellawatta_kollupitiya_probe,0.0,0.35,0.0,107.0,AGGREGATED,7.0,7.0,0.0,105.0,78.0,0.0,170.13,252.8,14.07,0.84,49.8,170.49,6.0,38967
84,9900.0,10200.0,cross_junction_ratmalana_bus,0.0,7.9,0.0,409.0,AGGREGATED,75.0,75.0,0.06,414.0,45.0,0.07,1013.65,10821.62,4.52,0.27,4481.45,1061.88,1944.0,38967
85,9900.0,10200.0,cross_junction_ratmalana_probe,0.0,0.77,0.0,62.0,AGGREGATED,20.0,20.0,0.01,61.0,43.0,0.0,676.78,1015.43,6.53,0.39,615.75,683.85,177.0,38967
86,9900.0,10200.0,wellawatta_kollupitiya_bus,0.0,5.74,0.0,589.0,AGGREGATED,6.0,6.0,0.02,591.0,76.0,0.02,367.19,3977.41,6.32,0.38,838.52,411.73,339.0,38967
87,9900.0,10200.0,wellawatta_kollupitiya_probe,0.0,0.24,0.0,52.0,AGGREGATED,5.0,5.0,0.0,53.0,78.0,0.0,212.38,174.38,11.27,0.68,51.97,212.59,9.0,38967
88,10200.0,10500.0,cross_junction_ratmalana_bus,0.0,7.58,0.0,463.0,AGGREGATED,71.0,71.0,0.06,465.0,45.0,0.06,875.23,10385.09,5.23,0.31,3466.14,915.51,1338.0,38967
89,10200.0,10500.0,cross_junction_ratmalana_probe,0.0,0.97,0.0,72.0,AGGREGATED,20.0,20.0,0.01,71.0,43.0,0.0,729.21,1286.44,6.06,0.36,766.89,740.76,197.0,38967
90,10200.0,10500.0,wellawatta_kollupitiya_bus,0.0,4.71,0.0,467.0,AGGREGATED,6.0,6.0,0.02,469.0,76.0,0.01,385.7,3265.34,6.02,0.36,706.57,426.24,293.0,38967
91,10200.0,10500.0,wellawatta_kollupitiya_probe,0.0,0.31,0.0,75.0,AGGREGATED,6.0,6.0,0.0,75.0,78.0,0.0,211.39,225.31,11.33,0.68,51.99,213.0,12.0,38967
92,10500.0,10800.0,cross_junction_ratmalana_bus,0.0,7.76,0.0,381.0,AGGREGATED,56.0,56.0,0.06,378.0,45.0,0.07,1095.84,10638.13,4.18,0.25,4769.81,1154.38,2215.0,38967
93,10500.0,10800.0,cross_junction_ratmalana_probe,0.0,1.07,0.0,66.0,AGGREGATED,18.0,18.0,0.01,66.0,43.0,0.0,876.56,1420.77,5.04,0.3,981.83,886.59,317.0,38967
94,10500.0,10800.0,wellawatta_kollupitiya_bus,0.0,4.46,0.0,463.0,AGGREGATED,10.0,10.0,0.01,462.0,76.0,0.01,370.7,3091.44,6.26,0.38,591.28,422.82,236.0,38967
95,10500.0,10800.0,wellawatta_kollupitiya_probe,0.0,0.39,0.0,105.0,AGGREGATED,7.0,7.0,0.0,104.0,78.0,0.0,187.17,282.54,12.79,0.77,47.62,188.2,10.0,38967
96,10800.0,11100.0,cross_junction_ratmalana_bus,0.0,8.02,0.0,399.0,AGGREGATED,72.0,72.0,0.06,397.0,45.0,0.07,1045.28,10986.38,4.38,0.26,4468.65,1093.98,1907.0,38967
97,10800.0,11100.0,cross_junction_ratmalana_probe,0.0,1.01,0.0,82.0,AGGREGATED,27.0,27.0,0.01,84.0,43.0,0.0,656.02,1336.38,6.73,0.4,765.68,665.07,186.0,38967
98,10800.0,11100.0,wellawatta_kollupitiya_bus,0.0,4.35,0.0,413.0,AGGREGATED,10.0,10.0,0.01,409.0,76.0,0.01,406.24,3012.16,5.72,0.34,743.66,460.5,346.0,38967
99,10800.0,11100.0,wellawatta_kollupitiya_probe,0.0,0.28,0.0,73.0,AGGREGATED,7.0,7.0,0.0,73.0,78.0,0.0,174.41,200.68,13.73,0.82,31.13,172.41,2.0,38967
100,11100.0,11400.0,cross_junction_ratmalana_bus,0.0,8.58,0.0,465.0,AGGREGATED,93.0,93.0,0.06,462.0,45.0,0.07,1028.81,11756.41,4.45,0.27,5050.9,1089.54,2357.0,38967
101,11100.0,11400.0,cross_junction_ratmalana_probe,0.0,0.93,0.0,73.0,AGGREGATED,19.0,19.0,0.01,73.0,43.0,0.0,739.88,1237.38,5.97,0.36,781.54,749.74,167.0,38967
102,11100.0,11400.0,wellawatta_kollupitiya_bus,0.0,4.44,0.0,421.0,AGGREGATED,4.0,4.0,0.01,422.0,76.0,0.01,399.62,3077.64,5.81,0.35,637.95,458.48,233.0,38967
103,11100.0,11400.0,wellawatta_kollupitiya_probe,0.0,0.56,0.0,138.0,AGGREGATED,11.0,11.0,0.0,140.0,78.0,0.0,205.59,404.03,11.65,0.7,115.07,206.97,14.0,38967
104,11400.0,11700.0,cross_junction_ratmalana_bus,0.0,9.28,0.0,433.0,AGGREGATED,64.0,64.0,0.07,434.0,45.0,0.08,1119.39,12717.26,4.09,0.24,6019.64,1179.39,2982.0,38967
105,11400.0,11700.0,cross_junction_ratmalana_probe,0.0,1.11,0.0,66.0,AGGREGATED,20.0,20.0,0.01,65.0,43.0,0.0,947.36,1473.73,4.66,0.28,1022.83,965.36,333.0,38967
106,11400.0,11700.0,wellawatta_kollupitiya_bus,0.0,4.74,0.0,420.0,AGGREGATED,7.0,7.0,0.02,421.0,76.0,0.02,423.96,3287.5,5.48,0.33,736.96,482.57,308.0,38967
107,11400.0,11700.0,wellawatta_kollupitiya_probe,0.0,0.64,0.0,151.0,AGGREGATED,6.0,6.0,0.0,149.0,78.0,0.0,208.58,456.64,11.48,0.69,137.88,210.92,14.0,38967
108,11700.0,12000.0,cross_junction_ratmalana_bus,0.0,9.53,0.0,351.0,AGGREGATED,45.0,45.0,0.07,349.0,45.0,0.08,1402.49,13053.83,3.27,0.2,7224.91,1451.29,3420.0,38967
109,11700.0,12000.0,cross_junction_ratmalana_probe,0.0,1.15,0.0,72.0,AGGREGATED,19.0,19.0,0.01,70.0,43.0,0.0,824.69,1516.93,5.36,0.32,989.23,835.73,224.0,38967
110,11700.0,12000.0,wellawatta_kollupitiya_bus,0.0,4.49,0.0,412.0,AGGREGATED,13.0,13.0,0.01,412.0,76.0,0.01,409.66,3113.64,5.67,0.34,662.5,464.17,200.0,38967
111,11700.0,12000.0,wellawatta_kollupitiya_probe,0.0,0.84,0.0,144.0,AGGREGATED,11.0,11.0,0.0,144.0,78.0,0.0,295.8,605.02,8.1,0.49,310.65,304.87,25.0,38967
112,12000.0,12300.0,cross_junction_ratmalana_bus,0.0,9.51,0.0,338.0,AGGREGATED,38.0,38.0,0.07,342.0,45.0,0.08,1472.34,13030.57,3.11,0.19,7437.21,1561.49,3989.0,38967
113,12000.0,12300.0,cross_junction_ratmalana_probe,0.0,1.41,0.0,75.0,AGGREGATED,15.0,15.0,0.01,76.0,43.0,0.0,1086.22,1870.66,4.07,0.24,1392.28,1113.96,577.69,38967
114,12000.0,12300.0,wellawatta_kollupitiya_bus,0.0,5.3,0.0,497.0,AGGREGATED,9.0,9.0,0.02,495.0,76.0,0.02,403.22,3674.29,5.76,0.35,789.57,457.54,267.0,38967
115,12000.0,12300.0,wellawatta_kollupitiya_probe,0.0,0.27,0.0,29.0,AGGREGATED,4.0,4.0,0.0,31.0,78.0,0.0,374.43,194.0,6.4,0.38,116.24,380.01,5.0,38967
116,12300.0,12600.0,cross_junction_ratmalana_bus,0.0,9.13,0.0,383.0,AGGREGATED,53.0,53.0,0.07,380.0,45.0,0.08,1296.77,12516.06,3.53,0.21,6436.19,1379.27,3225.0,38967
117,12300.0,12600.0,cross_junction_ratmalana_probe,0.0,1.68,0.0,79.0,AGGREGATED,17.0,17.0,0.01,77.0,43.0,0.01,1151.27,2223.82,3.84,0.23,1703.97,1177.58,744.0,38967
118,12300.0,12600.0,wellawatta_kollupitiya_bus,0.0,6.67,0.0,543.0,AGGREGATED,8.0,8.0,0.02,539.0,76.0,0.02,470.41,4621.78,4.94,0.3,1506.5,546.73,767.0,38967
119,12300.0,12600.0,wellawatta_kollupitiya_probe,0.0,0.67,0.0,123.0,AGGREGATED,11.0,11.0,0.0,121.0,78.0,0.0,258.46,477.17,9.26,0.56,215.31,264.98,79.0,38967
120,12600.0,12900.0,cross_junction_ratmalana_bus,0.0,9.48,0.0,346.0,AGGREGATED,55.0,55.0,0.07,344.0,45.0,0.08,1456.23,12993.74,3.15,0.19,7296.27,1524.9,3972.0,38967
121,12600.0,12900.0,cross_junction_ratmalana_probe,0.0,1.93,0.0,71.0,AGGREGATED,22.0,22.0,0.01,69.0,43.0,0.01,1530.5,2551.65,2.89,0.17,2088.49,1567.8,1128.0,38967
122,12600.0,12900.0,wellawatta_kollupitiya_bus,0.0,7.46,0.0,563.0,AGGREGATED,14.0,14.0,0.02,566.0,76.0,0.02,500.44,5171.08,4.64,0.28,1910.28,572.46,842.0,38967
123,12600.0,12900.0,wellawatta_kollupitiya_probe,0.0,1.94,0.0,226.0,AGGREGATED,14.0,14.0,0.01,224.0,78.0,0.0,430.28,1393.9,5.57,0.33,916.41,448.75,323.0,38967
124,12900.0,13200.0,cross_junction_ratmalana_bus,0.0,9.86,0.0,334.0,AGGREGATED,45.0,45.0,0.07,334.0,45.0,0.08,1537.91,13518.26,2.98,0.18,7873.07,1633.75,4400.0,38967
125,12900.0,13200.0,cross_junction_ratmalana_probe,0.0,1.6,0.0,77.0,AGGREGATED,16.0,16.0,0.01,79.0,43.0,0.0,1162.61,2114.01,3.8,0.23,1627.67,1186.79,681.0,38967
126,12900.0,13200.0,wellawatta_kollupitiya_bus,0.0,7.67,0.0,605.0,AGGREGATED,17.0,17.0,0.03,600.0,76.0,0.03,478.63,5313.02,4.85,0.29,1965.47,542.02,724.0,38967
127,12900.0,13200.0,wellawatta_kollupitiya_probe,0.0,1.72,0.0,176.0,AGGREGATED,8.0,8.0,0.01,177.0,78.0,0.0,479.54,1235.17,4.99,0.3,843.08,498.28,250.0,38967
128,13200.0,13500.0,cross_junction_ratmalana_bus,0.0,10.14,0.0,387.0,AGGREGATED,69.0,69.0,0.08,385.0,45.0,0.09,1415.86,13893.29,3.23,0.19,7916.77,1495.77,4631.0,38967
129,13200.0,13500.0,cross_junction_ratmalana_probe,0.0,1.61,0.0,74.0,AGGREGATED,13.0,13.0,0.01,74.0,43.0,0.0,1163.79,2127.51,3.8,0.23,1664.92,1181.43,521.0,38967
130,13200.0,13500.0,wellawatta_kollupitiya_bus,0.0,8.29,0.0,524.0,AGGREGATED,18.0,18.0,0.03,525.0,76.0,0.03,608.04,5743.44,3.82,0.23,2825.91,690.04,1804.0,38967
131,13200.0,13500.0,wellawatta_kollupitiya_probe,0.0,1.55,0.0,31.0,AGGREGATED,7.0,7.0,0.0,30.0,78.0,0.0,2762.72,1113.02,0.87,0.05,1053.99,3034.14,704.0,38967
132,13500.0,13800.0,cross_junction_ratmalana_bus,0.0,10.23,0.0,365.0,AGGREGATED,47.0,47.0,0.08,364.0,45.0,0.09,1471.93,14013.66,3.11,0.19,8101.8,1554.07,4808.0,38967
133,13500.0,13800.0,cross_junction_ratmalana_probe,0.0,1.41,0.0,73.0,AGGREGATED,16.0,16.0,0.01,73.0,43.0,0.0,1154.06,1860.66,3.83,0.23,1414.59,1166.35,461.0,38967
134,13500.0,13800.0,wellawatta_kollupitiya_bus,0.0,9.24,0.0,210.0,AGGREGATED,6.0,6.0,0.03,210.0,76.0,0.03,1711.32,6406.76,1.36,0.08,5160.34,2036.67,4538.0,38967
135,13500.0,13800.0,wellawatta_kollupitiya_probe,0.0,1.0,0.0,31.0,AGGREGATED,3.0,3.0,0.0,34.0,78.0,0.0,1743.89,716.24,1.37,0.08,652.73,1942.53,480.0,38967
136,13800.0,14100.0,cross_junction_ratmalana_bus,0.0,10.16,0.0,336.0,AGGREGATED,35.0,35.0,0.08,336.0,45.0,0.09,1630.19,13928.0,2.81,0.17,8497.91,1739.68,5192.0,38967
137,13800.0,14100.0,cross_junction_ratmalana_probe,0.0,1.51,0.0,73.0,AGGREGATED,21.0,21.0,0.01,74.0,43.0,0.0,1054.76,1999.26,4.19,0.25,1453.81,1075.36,430.0,38967
138,13800.0,14100.0,wellawatta_kollupitiya_bus,0.0,9.67,0.0,372.0,AGGREGATED,7.0,7.0,0.03,372.0,76.0,0.03,951.49,6702.92,2.44,0.15,4545.13,1141.09,2915.0,38967
139,13800.0,14100.0,wellawatta_kollupitiya_probe,0.0,0.19,0.0,21.0,AGGREGATED,1.0,1.0,0.0,22.0,78.0,0.0,409.87,135.73,5.84,0.35,83.5,403.33,11.0,38967
140,14100.0,14400.0,cross_junction_ratmalana_bus,0.0,10.36,0.0,331.0,AGGREGATED,43.0,43.0,0.08,327.0,45.0,0.09,1629.62,14192.46,2.81,0.17,8742.65,1734.27,5008.0,38967
141,14100.0,14400.0,cross_junction_ratmalana_probe,0.0,1.68,0.0,75.0,AGGREGATED,22.0,22.0,0.01,73.0,43.0,0.01,1174.14,2229.47,3.76,0.22,1723.33,1195.64,487.0,38967
142,14100.0,14400.0,wellawatta_kollupitiya_bus,0.0,8.68,0.0,390.0,AGGREGATED,4.0,4.0,0.03,391.0,76.0,0.03,868.45,6016.25,2.67,0.16,3779.32,1052.1,2039.0,38967
143,14100.0,14400.0,wellawatta_kollupitiya_probe,0.0,0.49,0.0,40.0,AGGREGATED,2.0,2.0,0.0,38.0,78.0,0.0,548.69,349.49,4.36,0.26,259.55,585.49,168.0,38967
0,3600.0,3900.0,cross_junction_ratmalana_bus,0.0,1.65,0.0,140.0,AGGREGATED,35.0,35.0,0.01,119.0,45.0,0.01,782.39,2265.81,5.85,0.35,601.65,824.8,319.0,92888
1,3600.0,3900.0,cross_junction_ratmalana_probe,0.0,0.58,0.0,80.0,AGGREGATED,8.0,8.0,0.0,84.0,43.0,0.0,385.13,764.94,11.47,0.69,202.74,383.16,68.0,92888
2,3600.0,3900.0,wellawatta_kollupitiya_bus,,,,,,,,,,,,,,,,,,,92888
3,3600.0,3900.0,wellawatta_kollupitiya_probe,0.0,0.68,2.0,212.0,AGGREGATED,5.0,5.0,0.0,214.0,78.0,0.0,155.84,487.74,15.37,0.92,56.53,155.58,8.0,92888
4,3900.0,4200.0,cross_junction_ratmalana_bus,0.0,5.22,0.0,432.0,AGGREGATED,31.0,31.0,0.04,429.0,45.0,0.04,629.74,7151.44,7.27,0.43,993.25,647.6,368.0,92888
